,employee_id,age,gender,marital_status,city,education_level,years_experience,weekly_hours,department,bonus_percentage,performance_score,overtime_hours,monthly_income,income_class
967,968,49,Female,Married,Jakarta,D3,,36.1,Sales,,77.7,1.6,7565,Low
968,969,35,Male,Married,Bandung,S2,8,44.7,IT,10.1,85.3,11,9099,High
969,970,24,Male,Single,Jakarta,SMA,17,40.4,IT,,59.5,15.6,12797,High
970,971,36,Female,Single,Jakarta,SMA,6,39.1,Finance,9.2,82,9.7,6910,Low
971,972,30,Male,Single,Bandung,S1,6,36.3,Finance,11.1,74.9,2.6,7103,Low
972,973,42,Other,Married,Jakarta,S1,21,33.3,,,80.8,10.5,13142,High
973,974,30,Female,Married,Jakarta,SMA,15,46.5,Finance,,75.1,6.2,11554,High
974,975,31,Male,Divorced,Surabaya,D3,,42.8,Marketing,,69.3,3.1,6005,Low
975,976,20,Female,Married,Jakarta,S1,7,,HR,,63.9,9.6,5722,Low
976,977,31,Male,Married,Surabaya,S1,1,43.8,Sales,,81.7,12.6,6496,Low
977,978,16,Male,Single,Jakarta,S1,5,44.6,IT,5.2,81.7,15.9,8191,Low
978,979,22,Female,Single,Bandung,D3,6,40.6,HR,,81.6,18.8,5918,Low
979,980,41,Female,Married,Bandung,SMA,9,48,HR,12.8,79.3,13.3,10775,High
980,981,41,Female,Married,Bandung,D3,4,41.1,Marketing,12.6,84.4,14.7,6261,Low
981,982,38,Female,Married,Bandung,SMA,,32.9,Sales,,89.1,3.6,9676,High
982,983,27,Female,Married,Surabaya,S2,2,41.8,Marketing,9.3,56.2,18.1,5316,Low
983,984,35,Female,Divorced,Jakarta,D3,10,41.2,,6.7,51.6,16.3,8945,Low
984,985,35,Female,Single,Jakarta,D3,8,37,IT,10.4,92.2,8.2,7417,Low
985,986,,Male,Single,Bandung,S1,18,42.9,Finance,8.7,61.6,13.4,10837,High
986,987,47,Male,Married,Surabaya,D3,17,31.7,Marketing,11.8,64.1,12.9,12593,High
987,988,42,Male,Single,Surabaya,D3,14,45,HR,9.9,72.1,17.4,10788,High
988,989,33,Female,Married,Bandung,S1,8,35.6,Finance,4.3,58.5,9.2,8521,Low
989,990,35,Female,Single,Jakarta,S1,20,35.1,Finance,7.1,71.2,6.3,15181,High
990,991,37,Female,Married,Bandung,S1,2,39.4,HR,,65.5,7.6,4366,Low
991,992,19,Male,Single,Jakarta,SMA,3,42.2,Sales,10.3,72.7,14.5,5080,Low
992,993,33,Male,Single,Bandung,S1,10,40.8,HR,,77.8,0.4,10090,High
993,994,30,Female,Married,Jakarta,S1,21,36.3,IT,5.4,71.6,5,13661,High
994,995,27,Male,Single,Surabaya,SMA,9,37.5,,10.2,71.1,14.5,9564,High
995,996,33,Female,Single,Bandung,SMA,9,34.3,IT,,77.6,11.4,7242,Low
996,997,49,Male,Married,Jakarta,S1,,38.9,Marketing,,85.4,10.1,6826,Low
997,998,40,Female,Divorced,Jakarta,SMA,15,45.4,Finance,8.7,91,3.5,11732,High
998,999,30,Female,Single,Jakarta,S1,15,40,Sales,,72.8,1.5,11828,High
999,1000,,Female,Single,Jakarta,D3,,44.3,HR,,93.2,6.8,12412,High
1000,1001,2,Male,Married,Surabaya,D3,7,47.3,Marketing,7.9,83.8,11.8,8739,Low
1001,1002,42,Female,Married,Jakarta,SMA,6,,,10,62.7,7.1,7777,Low
1002,1003,35,Female,Divorced,Surabaya,S1,4,39.1,Marketing,7.8,62.4,14.5,4451,Low
1003,1004,30,Female,Single,Jakarta,D3,10,50.9,Sales,,69.2,5.2,9678,High
1004,1005,41,Female,Married,Surabaya,S1,5,47.2,HR,8.9,89.4,7.4,7285,Low
1005,1006,38,Male,Single,Surabaya,S1,4,31.6,Marketing,,70,13.5,4398,Low
1006,1007,42,Female,Single,Jakarta,S1,8,41.9,,12.6,56.1,8.1,9164,High
1007,1008,40,Female,Single,Surabaya,S2,8,40,Marketing,,72.7,8.4,7488,Low
1008,1009,43,Female,Single,Bandung,S1,7,44.1,HR,13.9,55.2,6.8,7150,Low
1009,1010,31,Male,Married,Jakarta,D3,12,,Marketing,12.5,64.5,5.9,10568,High
1010,1011,46,Male,Single,Bandung,S2,10,35.8,IT,,69.1,11.8,7535,Low
1011,1012,,Female,Married,Surabaya,S1,9,36.6,HR,8.7,76.5,12.4,7165,Low
1012,1013,52,Female,Married,Surabaya,SMA,11,37.1,Sales,8.8,85.2,11.1,9722,High
1013,1014,29,Male,Single,Bandung,SMA,5,44.1,Sales,7.4,81.9,6.9,8251,Low
1014,1015,1,Male,Married,Jakarta,S1,11,34.1,,10,63.2,9,9071,Low
1015,1016,37,Male,Divorced,Bandung,D3,11,36.9,Marketing,,71.3,18,7573,Low
1016,1017,30,Male,Married,Surabaya,S1,2,31.1,IT,,75.8,2.9,4790,Low
1017,1018,31,Male,Single,Jakarta,D3,15,45,Marketing,9.9,72.4,19.4,11411,High
1018,1019,,Male,Single,Bandung,SMA,6,46.4,HR,8,72.3,,8756,Low
1019,1020,38,Female,Single,Bandung,S1,10,38.4,Finance,,57.8,9.1,8457,Low
1020,1021,39,Male,Married,Jakarta,SMA,16,38.5,,8.4,63.5,14.8,12995,High
1021,1022,112,Female,Single,Bandung,D3,15,42.3,Marketing,7.8,71,0.3,11309,High
1022,1023,35,Female,Married,Jakarta,S1,,47.4,IT,8,44.1,16.9,9049,Low
1023,1024,52,Female,Single,Jakarta,D3,8,42,HR,,81.4,19.3,6287,Low
1024,1025,49,Female,Married,Bandung,S1,15,36.5,Finance,,61.3,15.4,10492,High
1025,1026,38,Female,Married,Jakarta,S1,13,31.9,IT,8.7,81.9,0.5,9868,High
1026,1027,35,Female,Single,Jakarta,S1,7,34.4,HR,10.8,81,13.8,7043,Low
1027,1028,36,Female,Married,Surabaya,SMA,6,40.4,Sales,,69.6,,7648,Low
1028,1029,40,Male,Married,Surabaya,SMA,0,36.7,IT,13.4,85,17.7,4916,Low
1029,1030,27,Male,Married,Surabaya,S1,11,41,Finance,7.1,82.4,3,9626,High
1030,1031,33,Female,Married,Bandung,S2,10,37.2,IT,9.4,71.9,15.1,8791,Low
1031,1032,22,Female,Married,Bandung,S1,16,34.7,IT,5.8,70.8,19,12584,High
1032,1033,38,Female,Divorced,Bandung,S1,12,34.1,HR,,86,10.1,9642,High
1033,1034,40,Male,Married,Bandung,D3,17,47.8,Marketing,,77.3,2.7,12358,High
1034,1035,31,Male,Single,Jakarta,D3,7,44.4,Marketing,12.2,85.4,14.1,7422,Low
1035,1036,48,Male,Single,Jakarta,D3,16,48.7,IT,12.3,51.1,15.3,10735,High
1036,1037,25,Male,Single,Surabaya,SMA,7,42.7,Finance,,76,9.3,6833,Low
1037,1038,23,Female,Single,Jakarta,SMA,14,37.9,Finance,10.1,59.2,4,9095,High
1038,1039,37,Female,Married,Bandung,S2,3,46.6,HR,7.4,74.7,14.9,6513,Low
1039,1040,43,Female,Married,Jakarta,SMA,11,39.8,IT,7.6,82.1,6.2,10695,High
1040,1041,48,Male,Married,Surabaya,SMA,0,41.1,IT,14.6,92.4,12,3170,Low
1041,1042,31,Female,Single,Bandung,SMA,9,39.8,Marketing,14.3,65.6,17.8,7575,Low
1042,1043,44,Female,Married,Jakarta,S2,12,25.3,HR,,69.7,,9470,High
1043,1044,35,Female,Married,Surabaya,S1,7,48,Sales,,74,14.5,7851,Low
1044,1045,34,Female,Divorced,Jakarta,S1,5,42.5,Finance,14.1,65.3,9,7002,Low
1045,1046,42,Female,Single,Surabaya,S2,14,41.6,Finance,7.9,84.8,9.1,11908,High
1046,1047,40,Male,Single,Surabaya,D3,9,39.7,IT,10.7,74.3,12.6,7761,Low
1047,1048,22,Female,Single,Surabaya,S1,8,40.8,HR,14.1,76.2,6.1,7393,Low
1048,1049,47,Female,Married,Bandung,SMA,10,37,Sales,7.5,81.2,4.1,8195,Low
1049,1050,46,Male,Single,Jakarta,SMA,23,43.1,Finance,,74.3,1.1,14255,High
1050,1051,30,Female,Married,Jakarta,S1,16,,HR,11.6,66.8,16.2,11833,High
1051,1052,38,Male,Single,Bandung,S1,16,40.9,Sales,9.9,74.4,8.1,12694,High
1052,1053,39,Male,Single,Bandung,D3,12,42.8,,7,66.4,12.8,10360,High
1053,1054,37,Female,Single,Jakarta,D3,11,39,Marketing,7.8,76.1,7.6,10760,High
1054,1055,31,Male,Married,Bandung,S1,2,41.9,Finance,10.9,85,4.2,4924,Low
1055,1056,30,Male,Married,Bandung,SMA,7,35,Finance,,63.3,13.3,7622,Low
1056,1057,7,Male,Married,Jakarta,SMA,8,35.2,Sales,10.4,59.7,11.6,8003,Low
1057,1058,44,Male,Single,Surabaya,SMA,1,41.2,Marketing,11.6,75.5,8.8,3819,Low
1058,1059,39,Female,Single,Bandung,SMA,4,43.4,HR,13,67.3,11.5,7494,Low
1059,1060,32,Female,Married,Jakarta,S1,0,30.6,IT,5.8,75.3,5.2,3191,Low
1060,1061,41,Male,Single,Jakarta,SMA,10,,HR,13.9,78.2,15.3,10236,High
1061,1062,12,Female,Single,Jakarta,SMA,14,37.3,Sales,15.1,53.6,16.5,9427,High
1062,1063,44,Male,Single,Bandung,S1,16,39,Finance,,81.9,13.8,12013,High
1063,1064,21,Female,Single,Surabaya,S1,12,33.3,Finance,6.9,63.3,,8870,Low
1064,1065,,Female,Single,Surabaya,SMA,5,35.7,HR,9,74.8,10.3,5223,Low
1065,1066,26,Female,Single,Jakarta,SMA,0,44.8,IT,9.9,68.4,17.8,5893,Low
1066,1067,25,Other,Married,Bandung,D3,1,40.2,Sales,,69.5,16.4,4712,Low
1067,1068,44,Female,Married,Bandung,S1,4,38.1,IT,,91.9,20,4332,Low
1068,1069,31,Female,Married,Surabaya,S1,6,39.4,Sales,10.8,78.2,6.1,6444,Low
1069,1070,38,Male,Single,Surabaya,S1,9,42.4,IT,9.7,84,5.6,9684,High
1070,1071,35,Female,Married,Bandung,S2,5,42.2,HR,10.8,76.5,10.7,5867,Low
1071,1072,39,Female,Single,Surabaya,S1,12,39.6,Marketing,,81.2,12,9008,Low
1072,1073,36,Female,Married,Jakarta,S1,9,45.5,Sales,,79.2,9.3,8899,Low
1073,1074,25,Female,Married,Surabaya,D3,10,44.9,HR,,77.5,8.1,9955,High
1074,1075,43,Female,Married,Bandung,SMA,16,42.1,Finance,,86.1,16.3,11478,High
1075,1076,31,Female,Married,Jakarta,S2,4,40.3,,14.4,76.6,9.5,6418,Low
1076,1077,23,Male,Single,Bandung,D3,12,43.3,IT,11.7,97.9,3.9,10364,High
1077,1078,32,Male,Married,Surabaya,SMA,10,41.6,Finance,,84.6,4.5,9314,High
1078,1079,115,Male,Married,Surabaya,S1,8,45.3,Marketing,,63.6,11.2,6126,Low
1079,1080,42,Male,Married,Jakarta,SMA,14,44.5,Sales,,73.2,25,11466,High
1080,1081,32,Male,Married,Jakarta,S1,14,34.9,IT,5.5,79,5.1,10240,High
1081,1082,32,Male,Single,Jakarta,S1,5,34.6,Sales,,75.4,8.4,6347,Low
1082,1083,32,Male,Single,Jakarta,D3,9,36.5,Sales,9,81.9,22,7496,Low
1083,1084,52,Female,Married,Surabaya,S1,11,44.9,HR,,83,7.6,9617,High
1084,1085,38,Male,Single,Bandung,SMA,9,32.1,Finance,5.5,61.4,12.3,8245,Low
1085,1086,38,Male,Single,Surabaya,D3,13,42,Sales,11.5,87.8,19.4,12143,High
1086,1087,43,Female,Divorced,Surabaya,S1,11,41.8,Marketing,,70,5.2,8357,Low
1087,1088,37,Female,Single,Jakarta,S1,19,45.8,Marketing,6.5,69,8.5,14594,High
1088,1089,,Male,Married,Jakarta,S1,2,40.9,Finance,7.8,69,7.6,6310,Low
1089,1090,33,Male,Married,Bandung,D3,9,33.3,Finance,13.5,83.1,2.4,8523,Low
1090,1091,34,Male,Single,Bandung,S1,5,35.2,IT,7.4,72.3,17.8,7173,Low
1091,1092,35,Male,Divorced,Surabaya,SMA,13,34.1,IT,10.5,68.4,7.1,9365,High
1092,1093,41,Male,Single,Bandung,S2,2,37.3,IT,9.4,70.8,5.6,5968,Low
1093,1094,35,Female,Single,Jakarta,D3,12,39.1,Finance,11.5,57.1,7.8,9184,High
1094,1095,41,Female,Single,Jakarta,S1,7,34.2,Sales,7.4,66.6,,6972,Low
1095,1096,34,Female,Married,Jakarta,SMA,6,47.4,HR,10.3,62.6,10.6,7233,Low
1096,1097,105,Male,Divorced,Surabaya,SMA,3,33.4,IT,,72.3,6,4375,Low
1097,1098,19,Male,Married,Bandung,D3,8,46.7,HR,,81.6,12,6952,Low
1098,1099,42,Male,Married,Jakarta,S1,15,45.9,,10.2,80.5,14.1,10121,High
1099,1100,38,Male,Single,Surabaya,S1,10,44.5,Finance,11,87.6,9.9,10626,High
1100,1101,43,Female,Married,Surabaya,S2,13,36.5,Marketing,,85.3,8.8,8354,Low
1101,1102,12,Female,Married,Surabaya,D3,18,41.7,IT,,69.7,15.1,13422,High
1102,1103,,Male,Single,Bandung,D3,11,33.6,Sales,8.1,75.2,9.1,7562,Low
1103,1104,,Female,Married,Bandung,SMA,7,44.6,IT,3,74.7,18,7107,Low
1104,1105,44,Female,Married,Bandung,S1,12,,HR,11.8,53.5,6.2,10647,High
1105,1106,27,Male,Married,Surabaya,SMA,7,38,IT,,62.8,6.1,7457,Low
1106,1107,40,Male,Single,Surabaya,S1,7,33.9,Sales,13.2,73.3,5.5,6761,Low
1107,1108,106,Male,Divorced,Bandung,S2,2,27.6,Sales,10.9,73.3,8.8,4906,Low
1108,1109,30,Female,Single,Jakarta,S2,15,34.8,Finance,10.2,80.1,10,10691,High
1109,1110,50,Male,Married,Bandung,S1,8,45.6,Finance,13.4,79.6,3.4,9786,High
1110,1111,33,Male,Single,Surabaya,S1,11,38,Sales,13.8,57.3,,8229,Low
1111,1112,37,Female,Divorced,Surabaya,S1,5,39.2,Sales,,80.2,12.8,5226,Low
1112,1113,42,Male,Single,Surabaya,SMA,12,43.3,HR,7.6,76.8,2.7,10190,High
1113,1114,39,Male,Married,Surabaya,S1,6,49,IT,9.7,150,7.4,7906,Low
1114,1115,,Female,Single,Surabaya,SMA,9,46.6,Finance,10.3,85.7,12.8,8304,Low
1115,1116,38,Female,Married,Surabaya,D3,14,35.1,HR,,73.6,4.6,10238,High
1116,1117,54,Male,Divorced,Bandung,SMA,14,30.3,IT,11.3,87.5,8.4,11393,High
1117,1118,35,Male,Divorced,Surabaya,SMA,10,51.8,Finance,13,66.1,15.4,9785,High
1118,1119,37,Female,Single,Surabaya,D3,1,51.3,HR,,65.5,19,3698,Low
1119,1120,,Female,Single,Surabaya,D3,25,40.9,Marketing,,79.3,12.2,14851,High
1120,1121,44,Other,Single,Surabaya,S1,19,33.6,Marketing,,71.3,9.2,14951,High
1121,1122,44,Male,Married,Surabaya,SMA,14,44.8,Finance,9.6,77.6,7.5,12932,High
1122,1123,40,Female,Married,Jakarta,S1,6,39.5,HR,9.8,94.9,14.6,6510,Low
1123,1124,,Male,Married,Bandung,SMA,9,39.4,IT,11.5,78.9,15.7,9254,High
1124,1125,48,Female,Single,Bandung,S1,7,44.5,IT,11.2,77.1,4.2,8208,Low
1125,1126,26,Male,Single,Jakarta,S1,16,41.7,HR,,66.3,14.6,13438,High
1126,1127,,Male,Married,Jakarta,S1,11,34.1,Marketing,8.6,58,7,7836,Low
1127,1128,29,Male,Single,Surabaya,S1,6,38.4,HR,,74.3,5.7,5795,Low
1128,1129,34,Male,Single,Bandung,D3,8,43.3,Marketing,,85.7,9.2,9650,High
1129,1130,38,Male,Single,Bandung,S1,16,42.6,Marketing,8.2,71.8,15,10762,High
1130,1131,38,Male,Single,Jakarta,D3,18,41.3,IT,,79,11.5,13201,High
1131,1132,38,Male,Single,Bandung,D3,18,44.7,Finance,7.2,89.3,11.4,13422,High
1132,1133,48,Male,Divorced,Bandung,S1,14,38.2,Sales,,89,11.8,11603,High
1133,1134,39,Female,Single,Surabaya,SMA,9,40.9,HR,7.7,79.3,12.3,8729,Low
1134,1135,33,Male,Married,Surabaya,S1,6,23.1,Marketing,,76.7,,5180,Low
1135,1136,43,Female,Married,Surabaya,S1,11,,HR,10.4,59.8,13.2,8895,Low
1136,1137,45,Female,Married,Bandung,D3,10,43.8,Finance,,68.7,6.7,8387,Low
1137,1138,25,Male,Single,Bandung,SMA,11,38,Finance,12.5,72.2,13.3,9139,High
1138,1139,40,Male,Single,Surabaya,SMA,10,37.7,Sales,10.5,66.5,14.3,9932,High
1139,1140,41,Female,Single,Surabaya,S2,3,34.8,Sales,,77.5,13.5,4693,Low
1140,1141,33,Male,Married,Bandung,S1,13,,Marketing,,94.1,13.8,12408,High
1141,1142,46,Male,Married,Bandung,SMA,13,42.7,Sales,11.1,90.2,12.3,11505,High
1142,1143,34,Male,Divorced,Jakarta,D3,13,44.1,,12.3,77.4,15.9,11389,High
1143,1144,,Male,Single,Surabaya,S1,15,31.4,IT,8.7,82.8,1.4,10475,High
1144,1145,34,Male,Married,Surabaya,S1,13,39.2,,,67.7,14.3,9791,High
1145,1146,35,Other,Married,Surabaya,SMA,8,38.6,Sales,,89.6,19.9,9542,High
1146,1147,26,Female,Single,Bandung,SMA,10,38.6,HR,13.7,59.4,6.9,9653,High
1147,1148,23,Female,Single,Bandung,S1,10,36.9,Sales,,84.1,6.3,8553,Low
1148,1149,48,Male,Married,Jakarta,SMA,11,38.3,Finance,,80,16.4,11026,High
1149,1150,,Other,Single,Jakarta,SMA,,44.2,Sales,6.2,67.4,5.4,12554,High
1150,1151,27,Female,Married,Surabaya,S2,13,30.4,IT,,72.9,6.7,8123,Low
1151,1152,18,Female,Single,Jakarta,S1,20,48.9,Marketing,,63.7,10.8,14462,High
1152,1153,30,Female,Single,Bandung,SMA,21,42.4,Finance,11.3,64.1,6,15469,High
1153,1154,24,Male,Married,Jakarta,SMA,10,39.8,Marketing,9.7,59.1,14.4,10486,High
1154,1155,48,Female,Single,Jakarta,SMA,9,44.5,Marketing,7.7,82.7,6,11315,High
1155,1156,,Female,Divorced,Bandung,SMA,,32.7,Sales,13.3,87.1,11.8,11300,High
1156,1157,29,Other,Married,Surabaya,S1,7,36.7,HR,,53.4,11.4,7784,Low
1157,1158,53,Male,Married,Surabaya,D3,6,39.4,Finance,11.3,93.4,18.3,6328,Low
1158,1159,43,Other,Divorced,Jakarta,S1,8,46.8,IT,4.8,74.9,15.8,7795,Low
1159,1160,32,Male,Single,Bandung,S2,8,39.8,IT,2.7,77.9,7.4,6291,Low
1160,1161,15,Male,Married,Bandung,D3,13,42.3,HR,,60.3,3.7,11115,High
1161,1162,53,Female,Married,Jakarta,SMA,2,37.1,HR,,88.2,14.2,5970,Low
1162,1163,24,Female,Married,Surabaya,S1,5,,Sales,,77,6.7,7519,Low
1163,1164,22,Female,Single,Surabaya,S2,12,48.4,IT,,86.4,8.3,10926,High
1164,1165,43,Male,Single,Surabaya,S1,13,45,Finance,,87.2,4.7,12221,High
1165,1166,55,Male,Married,Bandung,SMA,13,39.6,HR,10.5,88.3,13.4,13410,High
1166,1167,46,Female,Married,Bandung,S1,6,43.4,HR,,68.5,6.8,6506,Low
1167,1168,40,Male,Single,Bandung,S1,5,42.9,HR,7.3,72.9,9.8,4365,Low
1168,1169,40,Female,Married,Surabaya,S2,7,42.5,Finance,,68.9,9.9,8096,Low
1169,1170,42,Male,Single,Jakarta,SMA,11,45.6,IT,10.3,84,10.9,11138,High
1170,1171,41,Male,Married,Bandung,S1,17,45.5,Finance,12.5,78.3,13.3,11505,High
1171,1172,111,Other,Married,Bandung,S1,0,39.4,Finance,9.3,85.7,8.8,4769,Low
1172,1173,36,Male,Married,Jakarta,D3,9,43.2,Sales,11.4,86.1,6.3,8484,Low
1173,1174,34,Female,Married,Surabaya,D3,3,38.1,HR,,57.7,0.7,5645,Low
1174,1175,29,Male,Single,Bandung,SMA,2,35.4,IT,,88.5,10.5,3619,Low
1175,1176,33,Male,Single,Surabaya,SMA,15,38.7,Sales,,84.5,9.2,10385,High
1176,1177,21,Female,Single,Bandung,D3,,39.6,Sales,,71.3,6.4,9357,High
1177,1178,34,Male,Married,Bandung,S2,12,31.7,Marketing,12.1,78.5,10.3,9837,High
1178,1179,27,Female,Single,Jakarta,SMA,15,44.3,HR,15.9,73.8,14.3,113060,High
1179,1180,26,Female,Single,Jakarta,D3,8,,IT,6.3,81.2,15.6,6886,Low
1180,1181,36,Female,Married,Jakarta,S1,8,53.6,IT,9.7,71.3,2.3,9387,High
1181,1182,46,Female,Married,Jakarta,SMA,21,47.5,IT,12.6,79.8,8.2,14071,High
1182,1183,42,Female,Married,Surabaya,D3,,38.7,HR,10.1,75.7,14.8,8446,Low
1183,1184,22,Female,Married,Surabaya,S1,14,40,IT,10.5,70.7,18,11242,High
1184,1185,27,Male,Single,Surabaya,S1,10,41.5,Finance,8.8,76.9,5.9,10214,High
1185,1186,43,Female,Single,Jakarta,S1,1,,Finance,8.7,102.1,16.9,5700,Low
1186,1187,27,Female,Married,Bandung,S1,0,41,HR,,68.1,3.2,3077,Low
1187,1188,33,Male,Single,Surabaya,SMA,7,39.3,IT,10.1,72.5,15.7,7783,Low
1188,1189,39,Male,Single,Jakarta,S2,15,39.5,Marketing,6.5,68.3,8.6,9236,High
1189,1190,27,Male,Married,Jakarta,SMA,14,40.9,Marketing,,69.4,17.8,11942,High
1190,1191,36,Male,Married,Jakarta,S1,15,33.4,Marketing,14.7,83.2,7.7,11941,High
1191,1192,24,Male,Single,Surabaya,SMA,5,,Finance,,82.2,8.5,3848,Low
1192,1193,30,Female,Single,Bandung,S2,18,40.8,Marketing,6.3,74.9,9.3,12743,High
1193,1194,38,Male,Married,Surabaya,S1,5,40.6,IT,9.5,85.3,2.3,5667,Low
1194,1195,22,Female,Single,Jakarta,S1,11,38.9,IT,7.9,82.9,1.2,9050,Low
1195,1196,39,Female,Single,Jakarta,SMA,10,45.7,Marketing,6,73.4,,9029,Low
1196,1197,35,Male,Married,Jakarta,D3,9,38.2,Sales,10.4,59.7,14.9,8280,Low
1197,1198,39,Male,Single,Surabaya,S1,17,,Marketing,7.9,83.3,13,13601,High
1198,1199,37,Male,Single,Bandung,S1,6,46.5,Sales,,76.7,3.7,7335,Low
1199,1200,46,Female,Married,Surabaya,SMA,3,39.6,HR,10.5,75.2,12.4,4473,Low
1200,1201,36,Female,Married,Jakarta,S2,10,41.1,HR,,70.3,5,8910,Low
1201,1202,32,Male,Married,Jakarta,S1,8,39.5,IT,4.8,82.4,12,7699,Low
1202,1203,36,Male,Married,Jakarta,SMA,27,46.2,Finance,12,78.5,15.7,18032,High
1203,1204,39,Male,Married,Surabaya,S1,,38.7,IT,4.2,72.6,11.8,9743,High
1204,1205,35,Female,Married,Surabaya,S1,8,46.4,IT,,62.7,17.3,9004,Low
1205,1206,35,Male,Married,Surabaya,D3,5,39.5,Finance,4.6,85.7,9.3,7742,Low
1206,1207,29,Female,Married,Jakarta,D3,1,,IT,8.5,81,8.9,2801,Low
1207,1208,30,Female,Single,Surabaya,S1,5,43.4,Finance,11.3,77.6,10.3,7290,Low
1208,1209,24,Male,Married,Bandung,S1,11,38.5,IT,10.3,48.4,3.3,10307,High
1209,1210,49,Female,Divorced,Bandung,D3,17,43.1,HR,,74.6,8,12376,High
1210,1211,25,Male,Divorced,Bandung,S1,16,26.4,Sales,13.3,72.6,8.4,11887,High
1211,1212,29,Male,Single,Surabaya,S1,11,40,IT,7.2,68.8,8.6,9442,High
1212,1213,29,Male,Divorced,Jakarta,S1,8,37.7,Sales,6.4,82.5,11.3,6644,Low
1213,1214,42,Male,Married,Jakarta,SMA,11,34.7,,,82.1,2.6,7697,Low
1214,1215,33,Male,Single,Jakarta,S1,7,37.2,IT,13.2,79.4,4.3,8008,Low
1215,1216,45,Female,Divorced,Jakarta,D3,19,37.1,HR,,85.4,,13906,High
1216,1217,,Female,Married,Jakarta,SMA,9,39.8,Finance,,64.8,0,10040,High
1217,1218,,Female,Married,Surabaya,SMA,10,33.2,HR,10.8,70.5,13.1,8987,Low
1218,1219,28,Male,Married,Bandung,D3,1,41.6,Sales,,75.7,8.1,4559,Low
1219,1220,52,Other,Married,Surabaya,S1,9,46.8,Finance,10.5,68.8,10.8,9665,High
1220,1221,25,Male,Married,Jakarta,D3,14,41.4,HR,10.2,82.3,,11213,High
1221,1222,37,Male,Divorced,Surabaya,S1,5,44,HR,7.3,69.8,9.3,6572,Low
1222,1223,40,Male,Divorced,Surabaya,SMA,6,45.5,HR,,88,13.1,6998,Low
1223,1224,38,Female,Single,Surabaya,D3,14,46.2,Finance,,65.7,10.3,9895,High
1224,1225,,Male,Single,Jakarta,S2,3,49.4,HR,9.6,96.3,9.5,5693,Low
1225,1226,34,Female,Single,Jakarta,S1,15,37.5,HR,16.2,95.3,8.8,11231,High
1226,1227,35,Male,Married,Jakarta,SMA,7,36.4,,4.8,74.1,13.5,4435,Low
1227,1228,34,Female,Married,Surabaya,S1,8,43.9,HR,,86.5,6.3,7877,Low
1228,1229,43,Female,Divorced,Surabaya,SMA,4,43.5,HR,,71,4.3,7275,Low
1229,1230,53,Female,Married,Bandung,D3,12,43.9,Marketing,6.4,85.1,10.4,11731,High
1230,1231,,Female,Married,Bandung,S1,22,49.4,Finance,,73.2,11,15417,High
1231,1232,24,Female,Married,Jakarta,S1,14,40.1,Marketing,10.9,62.1,0.9,10441,High
1232,1233,34,Male,Single,Bandung,SMA,,42.1,Sales,,39.7,9.9,6493,Low
1233,1234,56,Female,Married,Jakarta,S2,16,35.1,Marketing,,72.3,3.9,10951,High
1234,1235,29,Male,Married,Jakarta,S1,8,50.7,IT,3.3,77.8,13.1,10210,High
1235,1236,48,Other,Married,Surabaya,D3,17,38.3,Finance,14.4,88.3,1,13961,High
1236,1237,-8,Female,Married,Bandung,S1,14,38.5,HR,,75.4,19.6,9157,High
1237,1238,31,Male,Married,Jakarta,S1,5,38.3,Marketing,6.7,85,8.3,5515,Low
1238,1239,40,Female,Single,Jakarta,S1,5,36.8,Marketing,,70.5,5.7,4314,Low
1239,1240,48,Male,Single,Bandung,D3,15,36.4,HR,10.6,71.6,8.6,11107,High
1240,1241,32,Male,Married,Bandung,S1,,37.4,HR,9,85.5,,8750,Low
1241,1242,33,Female,Single,Bandung,SMA,5,33.2,Sales,10.4,50.4,14.5,6176,Low
1242,1243,30,Male,Single,Bandung,S1,7,36.1,Marketing,6.5,75.1,8.6,7771,Low
1243,1244,27,Female,Single,Bandung,S1,0,49.7,Marketing,12.3,71,2.8,5527,Low
1244,1245,30,Male,Single,Bandung,SMA,10,43.7,IT,7,88.6,3.9,7722,Low
1245,1246,25,Female,Married,Bandung,S1,21,44.6,IT,,69.7,11.4,14937,High
1246,1247,35,Female,Married,Jakarta,S2,14,45.9,Marketing,11.9,80.2,14.9,9893,High
1247,1248,29,Female,Married,Surabaya,S2,21,49.2,IT,,84.2,,17154,High
1248,1249,37,Male,Married,Jakarta,D3,14,31.1,Marketing,14.8,60.1,10.8,9760,High
1249,1250,-4,Male,Single,Jakarta,SMA,15,33.9,Finance,13.2,73.6,14.8,9519,High
1250,1251,38,Female,Single,Surabaya,S1,20,36,Sales,,70.7,19.6,13054,High
1251,1252,42,Female,Married,Surabaya,SMA,12,37.7,IT,,84.5,16,9973,High
1252,1253,19,Male,Married,Surabaya,S2,9,38.5,Marketing,,81.8,14.6,9083,Low
1253,1254,38,Female,Single,Bandung,SMA,15,37.8,IT,14.1,72.7,6,12577,High
1254,1255,45,Other,Married,Bandung,SMA,17,41.1,Sales,,64.5,14.8,12673,High
1255,1256,25,Female,Single,Bandung,D3,8,40.2,Finance,12.8,85.4,12.3,7684,Low
1256,1257,48,Female,Single,Jakarta,D3,6,36.4,HR,9,74.3,13.3,7324,Low
1257,1258,38,Female,Single,Surabaya,S1,11,29.1,HR,,58.8,16.3,9070,Low
